term_id,source_lang,target_lang,source_term,target_term,domain,priority,alias,note,status
es_0082,es,zh,cumplir con los requisitos,符合要求,general_regulation,high,cumplir los requisitos,法规合规表达,active
es_0083,es,zh,requisitos establecidos,规定要求,general_regulation,high,requisitos,法规要求表达,active
es_0084,es,zh,disposiciones,规定,general_regulation,high,disposición,法规条文/规定通用术语,active
es_0085,es,zh,deberán,应,general_regulation,high,deber;deberá,法规强制性义务词,active
es_0086,es,zh,podrán,可以,general_regulation,medium,poder;podrá,法规许可性表达,active
es_0087,es,zh,será obligatorio,应为强制性,general_regulation,high,obligatorio,强制要求表达,active
es_0088,es,zh,voluntariamente,自愿地,general_regulation,medium,solicitar voluntariamente,认证申请语境,active
es_0089,es,zh,a contar de,自……起,general_regulation,medium,desde,法规生效/适用时间表达,active
es_0090,es,zh,vehículo motorizado,机动车辆,vehicle_general,high,vehículos motorizados,智利交通法规核心术语,active
es_0091,es,zh,vehículo motorizado nuevo,新机动车辆,vehicle_general,high,vehículos motorizados nuevos,适用对象术语,active
es_0092,es,zh,vehículo nuevo,新车,vehicle_general,high,vehículos nuevos,标签展示和市场销售语境,active
es_0093,es,zh,vehículos livianos,轻型车辆,vehicle_general,high,vehículos nuevos livianos,安全配置标签适用对象,active
es_0094,es,zh,vehículos medianos,中型车辆,vehicle_general,medium,vehículos nuevos medianos,安全配置标签可选适用对象,active
es_0095,es,zh,vehículos livianos de pasajeros,轻型乘用车,vehicle_general,high,vehículos livianos de pasajeros,Resolución 48标题核心术语,active
es_0096,es,zh,vehículos comerciales,商用车,vehicle_general,high,vehículos comerciales,Resolución 48标题核心术语,active
es_0097,es,zh,vehículo de carga,货车,vehicle_general,medium,vehículos de carga,法规编号R29适用语境,active
es_0098,es,zh,furgón,厢式货车,vehicle_general,high,furgones,Decreto 119例外车型,active
es_0099,es,zh,minibús,小型客车,vehicle_general,high,minibuses,Decreto 119例外车型,active
es_0100,es,zh,camioneta,皮卡车,vehicle_general,high,camionetas,智利车辆类别常见词,active
es_0101,es,zh,camioneta con cabina avanzada,平头皮卡车,vehicle_general,high,camionetas con cabina avanzada,指发动机位于乘员舱下方的车型,active
es_0102,es,zh,cabina avanzada,前置/平头驾驶室,vehicle_general,high,cabina adelantada,法规定义为发动机位于habitáculo下方,active
es_0103,es,zh,cabina separada,独立驾驶室,vehicle_general,medium,cabina separada,UN R29货车驾驶室法规语境,active
es_0104,es,zh,habitáculo,乘员舱,vehicle_general,high,compartimiento de pasajeros,法规中指发动机所在位置相对乘员舱,active
es_0105,es,zh,peso bruto vehicular,车辆总质量,vehicle_general,high,PBV,Decreto 119适用范围核心参数,active
es_0106,es,zh,menor a,小于,general_regulation,medium,inferior a,法规阈值表达,active
es_0107,es,zh,igual o mayor a,大于或等于,general_regulation,medium,mayor o igual a,法规阈值表达,active
es_0108,es,zh,comercializar,销售,vehicle_market,high,comercialización,车辆进入市场销售语境,active
es_0109,es,zh,comercialización,销售,vehicle_market,high,comercializar,法规适用对象：销售或进口销售,active
es_0110,es,zh,ingresar al país,进入该国,vehicle_market,high,importar;ingreso al país,车辆进口进入智利市场,active
es_0111,es,zh,oferta al público,向公众发售,vehicle_market,medium,oferta pública,新车销售展示标签语境,active
es_0112,es,zh,primera venta al por menor,首次零售,vehicle_market,high,primera venta minorista,原厂装备认证时间点,active
es_0113,es,zh,armador,组装商,vehicle_market,high,armadores,智利法规中车辆生产/组装主体,active
es_0114,es,zh,importador,进口商,vehicle_market,high,importadores,车辆认证和标签责任主体,active
es_0115,es,zh,vendedor,销售商,vehicle_market,medium,vendedores,可宣传配置的主体,active
es_0116,es,zh,representante,代表,vehicle_market,high,representantes,制造商/进口商代理主体,active
es_0117,es,zh,representada,被代表方,vehicle_market,medium,su representada,西语法规常见表达，指其所代表的品牌/企业,active
es_0118,es,zh,Centro de Control y Certificación Vehicular,车辆控制与认证中心,general_regulation,high,3CV,智利车辆认证机构,active
es_0119,es,zh,3CV,车辆控制与认证中心,general_regulation,high,Centro de Control y Certificación Vehicular,智利车辆认证机构缩写,active
es_0120,es,zh,antecedentes técnicos,技术资料,general_regulation,high,información técnica,认证提交材料,active
es_0121,es,zh,informe técnico,技术报告,general_regulation,high,código de informe técnico,标签中车辆信息字段,active
es_0122,es,zh,código de informe técnico,技术报告编号,general_regulation,high,código informe técnico,安全配置标签字段,active
es_0123,es,zh,marca,品牌,vehicle_market,medium,marca del vehículo,标签信息字段，注意也可指标志,active
es_0124,es,zh,modelo,型号,vehicle_market,high,modelo del vehículo,车辆认证和标签字段,active
es_0125,es,zh,marca de verificación,勾选标记,general_regulation,high,check mark,安全配置标签中用于表示配备项目,active
es_0126,es,zh,rótulo,标签,general_regulation,high,etiqueta,智利车辆安全配置展示标签,active
es_0127,es,zh,rótulo de elementos de seguridad optativos,选装安全配置标签,vehicle_safety,high,etiqueta de elementos de seguridad optativos,Resolución 816核心术语,active
es_0128,es,zh,elementos de seguridad,安全配置,vehicle_safety,high,elementos de seguridad vehicular,车辆安全项目通用术语,active
es_0129,es,zh,elementos de seguridad optativos,选装安全配置,vehicle_safety,high,elementos optativos de seguridad,Resolución 816核心术语,active
es_0130,es,zh,elementos de seguridad obligatorios,强制安全配置,vehicle_safety,high,elementos obligatorios,过渡条款中相对选装配置,active
es_0131,es,zh,equivalentes,等效项目,general_regulation,medium,equivalente,可替代安全配置/标准表达,active
es_0132,es,zh,provisto de,配备,general_regulation,high,estar provisto de;cuenta con,车辆是否配置某装置,active
es_0133,es,zh,cuenta con,配备有,general_regulation,high,contar con,标签和宣传语境,active
es_0134,es,zh,no está provisto de,未配备,general_regulation,high,no cuenta con,标签中未勾选项目解释,active
es_0135,es,zh,exhibir al público,向公众展示,vehicle_market,medium,exhibirse al público,车辆销售标签展示要求,active
es_0136,es,zh,parabrisas,风窗玻璃,vehicle_safety,high,windshield,标签贴附位置：右下角风窗,active
es_0137,es,zh,ángulo inferior derecho del parabrisas,风窗玻璃右下角,vehicle_safety,medium,ángulo inferior derecho,标签展示位置,active
es_0138,es,zh,software de diseño,设计软件,general_regulation,low,programa de diseño,标签编辑方式，低优先级,active
es_0139,es,zh,autenticación del usuario,用户认证,general_regulation,medium,autenticación,从部委网站下载标签前置条件,active
es_0140,es,zh,página web,网页,general_regulation,low,sitio web,低优先级通用词,active
es_0141,es,zh,protección contra la utilización no autorizada,防止未经授权使用的保护,anti_theft,high,protección contra uso no autorizado,Decreto 119标题核心术语,active
es_0142,es,zh,utilización no autorizada,未经授权使用,anti_theft,high,uso no autorizado,防盗法规核心概念,active
